weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,wind.gust,rain.1h,main.sea_level,main.grnd_level,snow.1h
"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,6437,1612698927,-25200,5654391,Glendive,200,-104.7125,47.1053,248.96,241.22,248.71,249.15,1018,77,5.66,50,90,1.0,4198.0,US,1612707333,1612743032,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000,1612698928,-14400,3649833,Acarigua,200,-69.1956,9.5545,296.95,299.4,296.95,296.95,1014,76,1.32,46,100,,,VE,1612695477,1612737839,,,1014.0,993.0,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,10000,1612698928,10800,1060007,Marolambo,200,48.1167,-20.05,300.65,305.48,300.65,300.65,1007,80,1.19,48,86,,,MG,1612665307,1612711697,,2.26,1007.0,960.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000,1612698928,10800,500667,Rudnya,200,31.0934,54.947,263.15,256.89,263.15,263.15,1019,57,4.0,290,0,1.0,8932.0,RU,1612676095,1612709081,7.0,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000,1612698928,28800,1783873,Zhumadian,200,114.0294,32.9794,282.24,276.4,282.24,282.24,1028,49,5.29,9,71,,,CN,1612653293,1612692071,,,1028.0,1017.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000,1612698511,3600,2240449,Luanda,200,13.2343,-8.8368,302.15,305.57,302.15,302.15,1008,70,2.57,270,75,1.0,2173.0,AO,1612674482,1612719266,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000,1612698929,28800,1637001,Biak,200,122.8766,-0.9131,299.51,303.93,299.51,299.51,1007,79,0.72,290,100,,,ID,1612648692,1612692426,,,1007.0,986.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000,1612698929,7200,653272,Kemijärvi,200,27.4306,66.7131,266.06,260.16,266.06,266.06,1022,94,4.3,347,83,,,FI,1612680648,1612706286,,,1022.0,1002.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000,1612698929,-25200,5830062,Laramie,200,-105.5911,41.3114,270.07,259.88,269.82,270.37,1002,63,10.29,290,75,1.0,4663.0,US,1612706815,1612743972,16.46,,,,
"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",stations,1386,1612698930,10800,483439,Terekli-Mekteb,200,45.8698,44.1671,273.94,268.36,273.94,273.94,1017,93,5.09,324,100,,,RU,1612670837,1612707246,,,1017.0,1014.0,0.33
"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,143,1612698930,32400,2025456,Chernyshevskiy,200,112.4714,63.0128,256.22,250.41,256.22,256.22,1014,95,3.32,141,100,,,RU,1612658743,1612687369,,,1014.0,965.0,0.31
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000,1612698747,-21600,3652758,Puerto Baquerizo Moreno,200,-89.6,-0.9,297.71,300.02,297.71,297.71,1011,89,3.89,157,84,,,EC,1612699690,1612743420,,,1011.0,1000.0,
"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",stations,6000,1612698930,10800,475469,Verkhnetulomskiy,200,31.7962,68.6073,264.15,260.39,264.15,264.15,1017,92,1.0,280,75,1.0,8927.0,RU,1612680651,1612704187,,,,,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,10000,1612698931,10800,155285,Mahanje,200,35.3333,-9.9333,300.58,303.49,300.58,300.58,1006,69,1.98,76,81,,,TZ,1612669102,1612714038,,1.58,1006.0,900.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000,1612698931,18000,1176608,Islamkot,200,70.177,24.6997,300.84,296.65,300.84,300.84,1015,16,3.06,180,0,,,PK,1612663113,1612703301,,,1015.0,1009.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000,1612698402,3600,2332453,Lagos,200,3.75,6.5833,310.15,313.07,310.15,310.15,1010,39,1.6,251,83,,,NG,1612677775,1612720526,,,1010.0,1010.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000,1612698931,-10800,3470691,Barra do Piraí,200,-43.8256,-22.47,296.5,298.9,292.04,297.15,1013,83,2.06,40,0,1.0,8431.0,BR,1612687195,1612733943,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000,1612698931,0,2629833,Husavik,200,-17.3389,66.0449,274.15,269.61,274.15,274.15,1032,75,3.09,290,75,1.0,83.0,IS,1612691046,1612717378,,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000,1612698932,14400,6690296,Saint-Joseph,200,55.6167,-21.3667,301.55,301.69,297.04,305.15,1010,58,4.63,230,20,1.0,2127.0,RE,1612663405,1612709999,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000,1612698932,19800,1277716,Bājna,200,77.6833,27.9,292.76,290.64,292.76,292.76,1015,44,2.04,295,0,,,IN,1612661570,1612701242,,,1015.0,993.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000,1612698932,10800,525426,Sobolevo,200,31.8996,54.4299,260.27,253.82,260.27,260.27,1022,93,4.49,287,6,,,RU,1612675798,1612708991,,,1022.0,997.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000,1612698932,-18000,4486983,Bowmore,200,-79.3031,34.9421,277.41,274.34,277.04,278.15,1009,87,2.06,30,90,1.0,4863.0,US,1612699849,1612738319,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000,1612698933,25200,1507116,Dudinka,200,86.1778,69.4058,236.81,230.16,236.81,236.81,1008,79,3.89,39,2,,,RU,1612668164,1612690570,,,1008.0,1004.0,
"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,10000,1612698933,-18000,6144195,Senneterre,200,-77.2328,48.3835,261.15,255.37,261.15,261.15,1007,92,3.6,160,90,1.0,950.0,CA,1612700928,1612736247,,,,,
"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",stations,163,1612698933,18000,1494482,Polunochnoye,200,60.4153,60.8697,247.16,240.2,247.16,247.16,986,89,4.53,351,100,,,RU,1612670520,1612700580,,,986.0,956.0,0.23
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,4856,1612698933,25200,1621313,Ambulu,200,113.6058,-8.345,299.45,304.02,299.45,299.45,1007,85,1.42,208,93,,,ID,1612650421,1612695146,,3.646,1007.0,1004.0,
"[{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13d'}]",stations,6000,1612698934,10800,510342,Pestretsy,200,49.6545,55.7531,254.15,244.87,254.15,254.15,998,71,8.0,280,75,1.0,9038.0,RU,1612671814,1612704452,,,,,0.21
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000,1612698934,36000,2165087,Gold Coast,200,153.4333,-28.0,298.72,301.87,298.15,299.26,1006,83,2.57,210,75,1.0,9486.0,AU,1612639370,1612687079,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000,1612698934,-10800,3452331,Presidente Epitácio,200,-52.1156,-21.7633,296.02,296.88,296.02,296.02,1013,75,2.89,109,3,,,BR,1612689241,1612735877,,,1013.0,978.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000,1612698934,18000,610298,Beyneu,200,55.2,45.3167,276.04,269.96,276.04,276.04,1012,83,5.91,306,99,,,KZ,1612668748,1612704856,,,1012.0,1011.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000,1612698935,-18000,3691954,Sechura,200,-80.8222,-5.5569,296.32,295.62,296.32,296.32,1012,70,4.63,153,84,,,PE,1612697278,1612741619,,,1012.0,1011.0,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000,1612698935,32400,2025630,Chara,200,118.2631,56.9064,246.44,242.47,246.44,246.44,1032,74,0.19,279,11,,,RU,1612655627,1612687705,,,1032.0,936.0,
"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,4023,1612698935,-25200,6071618,Medicine Hat,200,-110.6683,50.0501,246.72,241.1,246.15,247.04,1023,76,2.57,280,75,1.0,978.0,CA,1612709198,1612744026,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000,1612698935,3600,2314302,Kinshasa,200,15.3215,-4.3246,304.15,307.51,304.15,304.15,1011,62,2.57,190,40,1.0,2024.0,CD,1612674282,1612718464,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000,1612698936,32400,1863997,Fukuechō,200,128.8419,32.6881,286.46,281.09,286.46,286.46,1020,56,5.98,329,0,,,JP,1612649713,1612688541,,,1020.0,1015.0,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,10000,1612698936,7200,926087,Mponela,200,33.7401,-13.5319,299.15,299.1,299.15,299.15,1014,65,4.63,210,75,1.0,2259.0,MW,1612669235,1612714670,,1.67,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000,1612698936,-10800,3406844,Baião,200,-49.6717,-2.7906,300.34,304.96,300.34,300.34,1012,80,1.24,72,83,,,BR,1612689983,1612733961,,,1012.0,1008.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000,1612698936,7200,364027,Wagar,200,36.2032,16.1525,303.86,298.46,303.86,303.86,1010,18,5.74,25,0,,,SD,1612670634,1612712088,,,1010.0,963.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000,1612698936,10800,94787,Kirkuk,200,44.3922,35.4681,290.62,288.01,290.62,290.62,1017,49,2.62,263,0,,,IQ,1612670231,1612708561,,,1017.0,977.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000,1612698937,43200,4031742,Egvekinot,200,-179.1667,66.3167,251.21,244.1,251.21,251.21,1045,74,4.81,16,0,,,RU,1612729912,1612756193,,,1045.0,985.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,2052,1612698937,10800,520552,Nizhniy Odes,200,54.856,63.6445,240.2,232.95,240.2,240.2,997,84,4.79,347,100,,,RU,1612672770,1612700999,,,997.0,975.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000,1612698937,-10800,3420846,Qaqortoq,200,-46.0333,60.7167,277.15,257.39,277.15,277.15,1013,30,23.66,60,75,1.0,47.0,GL,1612695976,1612726222,31.9,,,,
"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,5208,1612698938,32400,1861285,Itoigawa,200,137.85,37.0333,274.82,268.48,274.82,274.82,1011,88,6.2,306,98,3.0,19237.0,JP,1612647972,1612685958,,,,,0.41
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000,1612698938,7200,1040652,Maputo,200,32.5892,-25.9653,304.82,310.16,304.82,304.82,1007,67,1.34,317,75,3.0,2030503.0,MZ,1612668563,1612715894,3.58,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000,1612698938,7200,347634,Ţahţā,200,31.5021,26.7693,295.2,293.8,294.15,296.15,1019,38,1.03,20,0,1.0,2548.0,EG,1612672556,1612712423,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000,1612698938,25200,1633419,Padang,200,100.3543,-0.9492,303.15,307.64,303.15,303.15,1008,66,1.03,260,40,1.0,9423.0,ID,1612654095,1612697833,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000,1612698939,10800,1058381,Morondava,200,44.2833,-20.2833,303.25,306.11,303.25,303.25,1005,66,3.44,323,87,,,MG,1612666210,1612712634,,,1005.0,1005.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000,1612698939,0,2450849,Sokolo,200,-6.1219,14.7328,302.12,294.58,302.12,302.12,1014,15,7.87,45,95,,,ML,1612680691,1612722348,,,1014.0,983.0,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000,1612698939,39600,2121909,Poronaysk,200,143.1167,49.2167,252.19,246.13,252.19,252.19,1007,87,3.42,279,21,,,RU,1612648226,1612683176,,,1007.0,1007.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000,1612698939,10800,336454,Ginir,200,40.7,7.1333,296.92,294.0,296.92,296.92,1008,33,3.02,117,87,,,ET,1612668944,1612711620,,,1008.0,810.0,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000,1612698940,25200,1489401,Toora-Khem,200,96.11,52.4675,260.93,257.62,260.93,260.93,1028,92,0.05,36,11,,,RU,1612660037,1612693929,,,1028.0,916.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000,1612698940,7200,485660,Tsimmerbude,200,20.1347,54.675,263.54,258.97,262.15,264.82,1023,85,2.0,110,75,1.0,8934.0,RU,1612678666,1612711770,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,9000,1612698940,25200,1610940,Det Udom,200,105.0784,14.906,303.71,305.18,302.59,305.37,1010,48,2.06,340,83,1.0,9299.0,TH,1612654021,1612695640,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000,1612698940,19800,1246294,Galle,200,80.217,6.0367,300.08,304.05,300.08,300.08,1008,80,1.97,287,37,,,LK,1612659388,1612702207,,,1008.0,1006.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000,1612698941,7200,696292,Prymors'k,200,36.3443,46.7348,271.67,267.76,271.67,271.67,1020,71,1.7,5,82,,,UA,1612673461,1612709194,,,1020.0,1018.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000,1612698941,46800,2206894,Hokitika,200,170.9667,-42.7167,286.99,286.35,286.99,286.99,1015,89,1.83,101,6,,,NZ,1612720073,1612770767,,,1015.0,1014.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000,1612698941,28800,1799629,Nanyang,200,112.5328,32.9947,282.45,275.02,282.45,282.45,1028,47,7.49,41,100,,,CN,1612653653,1612692429,,,1028.0,1012.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000,1612698779,0,2742416,Barcelos,200,-8.6151,41.5388,279.67,275.37,278.71,281.15,1011,81,4.12,130,75,1.0,6900.0,PT,1612683585,1612720651,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,7417,1612698941,39600,2094027,Kieta,200,155.6333,-6.2167,299.55,303.12,299.55,299.55,1008,86,3.09,338,100,,,PG,1612640477,1612684917,,,1008.0,1005.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000,1612698942,28800,6620339,Karratha,200,116.8463,-20.7377,300.21,299.68,300.21,300.21,1005,61,5.3,282,6,,,AU,1612648753,1612695259,,,1005.0,1003.0,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000,1612698942,32400,1861280,Itoman,200,127.6694,26.1247,289.38,285.91,287.15,291.15,1019,68,5.14,30,20,1.0,8137.0,JP,1612649433,1612689383,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000,1612698689,46800,2192362,Christchurch,200,172.6333,-43.5333,289.55,286.64,289.15,289.82,1012,88,6.17,80,40,1.0,7348.0,NZ,1612719566,1612770475,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000,1612698942,-25200,3974771,Praxédis Guerrero,200,-106.0167,31.3667,279.69,273.87,279.15,280.15,1014,22,3.6,150,1,1.0,3974.0,MX,1612705931,1612745061,,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000,1612698943,25200,1632694,Pangkalanbuun,200,111.6167,-2.6833,298.53,303.77,298.53,298.53,1008,91,0.66,215,93,,,ID,1612651278,1612695245,,0.3892,1008.0,1007.0,
"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",stations,900,1612698943,32400,2020121,Mayya,200,130.2811,61.7333,233.15,227.09,233.15,233.15,1035,67,3.0,350,48,1.0,8854.0,RU,1612654049,1612683514,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000,1612698943,0,2377457,Nouadhibou,200,-17.0347,20.931,291.15,285.03,291.15,291.15,1022,59,8.75,50,0,1.0,2444.0,MR,1612683751,1612724527,,,,,
"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",stations,3200,1612698943,19800,1269042,Jhajjar,200,76.6565,28.6063,293.89,291.19,292.59,295.15,1016,52,4.12,300,0,1.0,9165.0,IN,1612661875,1612701430,,,,,
